working_index0,csv_row_index0,x,y,rx_time,selected_receivers,official_error_m,rssfit_stable_error_m,rssfit_prior_default_error_m,official_x,official_y,rssfit_x,rssfit_y
2420,5575,599114.7413933242,5672360.909682504,2019-01-18T12:38:18.166+01:00,10;2;69;1,176.3378527830291,752.4319885304359,752.1801885108525,599240.9725972933,5672484.038564041,599317.2575474166,5673085.575884762
13455,31445,599150.8327329681,5672387.067427193,2019-01-15T06:31:18.905+01:00,2;10;69,245.28409662894262,1720.982881028056,1721.3852925709373,599361.4037678568,5672512.861414827,600831.3001208262,5672015.837801305
15783,36891,597919.3209394484,5676000.132985659,2019-02-04T08:08:43.178988820+01:00,20;14;9;32;4,813.8848772103859,4476.123322233455,4475.735298064484,598523.3972445225,5675454.697003164,602005.6859848478,5674173.304939131
53085,125033,599139.4381270176,5675140.90580201,2019-01-25T08:22:51.844791131+01:00,14;12;9;20,180.99667856551432,3198.824666737349,3199.118660728415,598971.8976831066,5675209.389357013,602268.3693879789,5675805.938442341
37355,88201,599112.3179758507,5672362.135979452,2019-01-22T13:01:52.887+01:00,10;2;69,186.90209965741272,435.02394674546696,434.83458195893866,599251.0857373119,5672487.33942683,599264.6345897304,5672769.622768659
12073,28230,598903.6579052624,5673489.438854975,2019-02-02T13:00:14.237056635+01:00,2;69;1;27,1034.0009659320835,3810.6107853182716,3810.6107853182716,599335.3949525789,5672549.885173952,602419.1517811613,5674959.832464081
2300,5270,601042.7480587016,5674102.699886617,2019-01-23T08:01:27.773+01:00,7;17;1,560.5123245899259,3850.7044822208613,3852.7709792544847,601559.2679474783,5674320.372279252,603749.1933321402,5676841.874760786
4588,10600,599134.6955912291,5674960.46329954,2019-01-28T09:53:35.469945713+01:00,14;9;11;12;69;5;20;32;4,518.9020037313991,3584.4992652279216,3584.9156099989186,598870.6739081236,5675407.175556285,602581.2064394957,5675945.44957112
12165,28439,597060.9970411557,5673412.265578742,2019-01-08T11:08:20.715412573+01:00,18;27;69,537.8831805410358,2081.1095485713654,2080.7031958725856,597594.993391735,5673347.7193667935,598972.452776497,5674235.280721365
52172,123022,598142.1675450327,5674101.59467157,2019-01-09T11:54:18.891+01:00,27;69;14;32,615.2334594431762,5719.682037907701,5719.7287725324995,597769.0325532594,5673612.429579262,601672.2142925401,5678601.987162806
37864,89460,598601.7128070336,5676454.95540021,2019-01-09T16:08:49.763743272+01:00,9;5;11;14;6;32;4;27;34,351.8831924882843,4439.231029379487,4439.318459182357,598327.8964182426,5676675.967541019,602896.0394823034,5677579.913416436
40288,95165,599423.2234159991,5676962.641686526,2019-01-28T08:50:38.765931776+01:00,11;14;5;6;4,650.0401183370633,3813.152320882785,3813.3011348082982,598871.3914151858,5677306.201868046,603177.3027312482,5677631.236569151
34445,81192,597916.2000315904,5676343.374714915,2019-02-04T13:26:38.677374002+01:00,14;5;6;9;20;11;32,452.2879800794343,4859.907972605227,4859.94332535438,598196.2921792121,5676698.4983634725,602770.3476251253,5676579.926278789
8903,20746,598370.8636468615,5672767.565999275,2019-02-01T08:40:01.56877468+01:00,69;18;25,96.28328383366079,6409.071766211387,6409.071023375938,598283.2762300866,5672727.579561968,601540.7786367817,5678337.829894382
22927,53911,599131.734058097,5672413.0086881295,2019-01-09T19:01:34.681+01:00,10;2;69;1,145.63528456992202,406.3031933136133,406.12797883719327,599258.4618614803,5672484.770098103,599280.3536620475,5672791.154821547
39920,94311,597209.5076350346,5673551.715356282,2019-01-17T10:24:58.749+01:00,27;18;25,448.88862909014495,6063.726304439849,6063.681713939873,597657.3140995003,5673582.866146146,601223.6369566486,5678096.552260343
26851,63255,599098.8318657547,5674675.028622471,2019-01-17T10:43:01.511+01:00,14;9;12,539.801034140628,3848.9916950887455,3849.530202180792,599064.4808915067,5675213.735562307,602667.3828241194,5676117.311925576
26341,62004,597801.0494108713,5674289.0130386995,2019-02-01T12:32:46.177+01:00,14;27;69;1;18;32,802.429813925711,4380.8585704744155,4381.127475148814,598428.0687048509,5673788.273174844,601649.1005744435,5676382.9146736935
26942,63488,599134.2509276912,5672417.300795645,2019-01-09T09:24:44.266+01:00,10;69;7;11,99.19825204356016,767.3170052024005,766.5391901084175,599201.1797491956,5672490.518457863,598832.9926468771,5673123.005290965
45002,106357,598612.1285799562,5676318.513435154,2019-01-03T15:59:45.50117902+01:00,9;32;14;20;27;5,1003.0767617878649,3927.0051828028854,3926.989714274545,598614.2057542994,5675315.438824078,602534.1473985022,5676120.679937657
31217,73573,598808.8199713982,5675848.293735086,2019-01-09T12:19:34.818+01:00,14;17;9;5,766.8738080104492,4171.949109543484,4171.848742558994,598977.5047133525,5675100.202233166,602979.1247864972,5675731.173618185
42702,100845,598583.7658191428,5676096.030947323,2019-01-28T11:55:44.488816591+01:00,14;5;9;20;32;18;19;4;27,803.5745497123825,3923.946794435328,3923.3448352780865,598497.3648331099,5675297.114852506,602355.9881391841,5675015.430552292
34120,80470,598398.1848628002,5676689.958708333,2019-01-30T08:19:19.273649676+01:00,5;20;34;11,1881.9059737258508,4754.157813111633,4754.157813111633,596821.004773814,5677716.639311466,602890.4152966166,5678246.198484673
54695,128841,599136.164676327,5672411.396787699,2019-01-08T18:56:00.271+01:00,10;2;69;1,99.84121687892267,747.0664362928577,746.3165207390896,599205.9026278921,5672482.845277532,598870.2738225943,5673109.544561553
9589,22408,599675.7550601015,5675883.734353467,2019-02-02T11:36:56.141+01:00,9;37;12,721.075979502742,2581.0104016759537,2581.0104016759537,600392.1167333965,5675801.4147248855,601403.3164168914,5677801.323061216
3045,6907,598616.1948934232,5676330.473530759,2019-02-04T15:53:39.153564680+01:00,14;32;20,1191.732322386124,4096.847202852293,4096.066071611374,598400.543132097,5675158.41540675,602209.183727752,5674362.076152203
39547,93455,599114.7419693599,5672362.607105933,2019-01-21T11:35:31.545+01:00,10;2;69,153.56680546669978,716.2419913523256,715.5610997538137,599206.7052940478,5672485.59292078,598928.7562553345,5673054.280370094
23086,54289,599116.5241687518,5672361.79278984,2019-01-20T15:32:10.616+01:00,10;2;69;1,197.84418636203898,527.6999661516879,527.7160464313066,599272.172131798,5672483.924004838,599418.8211765517,5672794.324607573
48492,114455,593593.8134229355,5674295.448429216,2019-01-29T15:31:26.75498910+01:00,15;50;19;34,307.20292227593404,3877.4233909461673,3877.7459914762526,593470.4136751356,5674576.777662851,597345.0431549804,5675276.614903408
52157,122986,598111.6330824259,5675834.490188211,2019-01-29T10:39:54.753309502+01:00,14;20;32,591.9933502069996,4227.490644440622,4227.011627745413,598344.1388695992,5675290.066469385,601849.3345833629,5673859.3282609945
497,1193,599204.7444837026,5674712.720437238,2019-01-30T09:46:59.763+01:00,12;9;11,1124.4647970797607,4653.648632254636,4653.648632254636,599843.8672420825,5675637.892410221,602193.8901516174,5678279.43513966
45387,107208,599134.7156623595,5672412.21752722,2019-01-05T18:05:46.439813070+01:00,10;2;69,108.5446394133324,611.680682212874,611.0116442503167,599214.6851291682,5672485.612507455,598978.9763013546,5673003.739723275
61,135,601332.9725547682,5673474.002316195,2019-01-22T08:57:59.324990009+01:00,17;70;1;27,436.21507722597505,4786.441637565748,4793.776384848126,600911.4928263066,5673361.581534774,603516.819375911,5677733.20841729
40242,95059,599114.9675825051,5672364.733224817,2019-01-20T17:05:59.717+01:00,10;2;69;1,166.0561977794322,587.553596765668,587.017205661162,599230.1046645949,5672484.39154316,599071.7810733905,5672950.69751938
50658,119508,594960.9978345663,5675083.953275669,2019-01-28T14:32:07.394318038+01:00,19;27;15;18;32,1162.7830506095154,2331.8046003066315,2331.795559117606,596043.9523657413,5674660.545781413,593424.1861543288,5676837.670058248
32072,75604,598600.4838937379,5676357.75457738,2018-12-31T08:37:28.410338428+01:00,32;9;14;20;11;1;27;4,1193.1363498255214,3721.3012034081326,3721.1938576071343,598516.6338415988,5675167.568239855,602139.8727486614,5675208.489951573
19918,46747,598201.88281355,5674130.743859392,2019-01-08T09:06:58.561+01:00,27;14;69;32,177.2577470087111,4665.809548119114,4666.206558826559,598093.5739973777,5673990.42454777,601861.4547415944,5677025.102517677
33227,78363,598369.2918626477,5674719.131251022,2018-12-28T17:08:12.97871877+01:00,14;2;27,361.0567620084027,4223.494611060779,4223.452352078901,598694.6154467496,5674562.521701444,602591.7553132243,5674625.808487428
37903,89570,598514.0724997168,5676528.806649146,2019-01-29T12:36:57.047+01:00,14;5;4;20,796.9721574912717,4372.216549011772,4371.681143808786,598451.202478798,5675734.318146846,602734.6336266736,5675387.254493056
15045,35118,599154.9318928956,5672390.541382255,2019-01-14T17:36:20.177590896+01:00,10;2;12,169.86746265566543,385.04246601635197,385.3373237856738,599284.1239970261,5672500.833517511,599474.8141809516,5672604.861288993
41245,97471,599114.7507307447,5672363.88033423,2019-01-20T19:59:57.178+01:00,10;2;1,201.46074484207512,416.7816213167486,416.84048570986454,599276.6771506035,5672483.739694582,599371.2248200793,5672692.404247161
7565,17596,598534.1590072147,5674617.054090751,2019-01-08T19:18:43.541779488+01:00,14;32;27,488.902973521684,4073.780887049157,4073.8829305310633,598591.7861138468,5675102.548925018,602604.2708778428,5674789.912634825
50413,118919,598582.3277419901,5676347.6454806635,2019-01-07T15:53:37.605442768+01:00,9;14;20;5;27;32,929.5124037924332,3856.10708838448,3856.0043492943946,598467.1972715321,5675425.290731353,602382.6208186114,5675693.937282097
40451,95588,596235.4283955363,5676454.14985939,2019-01-30T12:52:45.947208668+01:00,14;6;19;32,1415.943405348967,4836.344206036176,4836.295448080736,597649.7737165685,5676521.403409672,601067.9395101718,5676261.635947727
23825,56041,598953.8631892923,5674046.733796462,2019-01-31T10:23:45.312+01:00,2;69;7;18;27,759.1399438609344,2662.0502861148916,2661.933087439189,599017.1050041303,5673290.232687923,601522.1355476936,5674747.082865767
23780,55929,598094.9228800443,5675858.358792572,2019-02-01T08:21:11.904+01:00,14;20;9;4,661.3746273260728,4419.703201431047,4419.064729142677,598537.6599035983,5675367.033721316,602083.1787230133,5673953.735018762
30271,71265,599149.9207346733,5672399.780418324,2019-01-15T11:46:14.846+01:00,10;2;69,141.9814179807973,646.481344891441,646.7686648594458,599250.5676783327,5672499.924892879,599696.2281755885,5672745.448335975
30437,71681,599082.0829198608,5674785.037482716,2019-01-28T11:45:16.779785021+01:00,14;9;11;18;69;70;32;12;27,222.51302586567368,3459.908486214849,3460.2628162552296,599217.2777325272,5674961.770075375,602271.3333464542,5676126.547247666
50628,119439,598568.2189310212,5676241.285761727,2019-01-30T11:37:32.057+01:00,5;14;20;9;11;34,1075.692428623057,4402.628767232704,4402.74672262017,597714.9021391814,5676896.239694276,602866.7104905432,5677193.1840623785
27082,63794,597715.8353839193,5673889.349300506,2019-01-29T10:14:24.077+01:00,27;18;69,272.5936434695293,6022.910709868838,6022.89633175031,597692.4248659167,5673617.762772661,601521.6796204897,5678557.4327472765
15496,36235,599414.1633442178,5674258.468637662,2018-11-22T09:47:52.392+01:00,2;9;14;17;1;11;18;12;27,575.4258559617066,3134.1314980023712,3133.9742742734434,599680.9361432852,5673748.618473999,602542.6550977067,5674070.533555459
34222,80673,599645.436939242,5677019.150089362,2019-01-16T09:12:51.7652181+01:00,11;7;14;9;4,988.6248268070959,3719.0463731850004,3719.0751379286394,600358.1303267941,5676333.9879308045,603359.6907883919,5677207.894016352
50152,118286,599128.1215238768,5672370.50365463,2019-02-04T19:43:30.691+01:00,10;2;69,172.02513943116577,927.1213585367809,927.3858791488794,599228.5278910428,5672510.186187643,599913.9058141657,5672862.537253676
36354,85661,597707.1336993771,5673224.226819092,2019-01-14T11:44:03.197474415+01:00,18;27;69,135.80874819496904,689.9638885896254,689.4274105438957,597581.0070629009,5673274.586402664,598396.4042912981,5673255.149604713
55092,129786,598518.3667201952,5674813.226472695,2019-01-30T16:10:56.30930714+01:00,14;32;27,335.91720020654054,3541.4701134410993,3541.471841083373,598215.9217232813,5674959.402357288,602059.8341229177,5674817.608236035
52886,124566,598572.6735682425,5676844.8036163375,2019-01-04T10:01:15.55297300+01:00,11;32;5;34;4,475.4635845826528,4066.509107630663,4066.508671001546,598152.288966378,5677066.935124187,602585.8843062825,5677501.032154671
52684,124109,599841.5906444701,5676640.193780361,2019-01-10T12:05:25.417381629+01:00,11;7;9;14;2,905.2421121124313,3674.4793023842985,3674.54122377779,600746.8226751877,5676635.921532175,603419.6070618524,5677476.612730764
29996,70632,598050.6525987176,5673431.068292158,2019-01-10T11:21:15.782+01:00,18;27;69,331.78688685924027,3355.9304281803848,3355.7772383487345,597822.9333333335,5673189.766666667,600108.4938683591,5676082.022525589
47180,111424,599535.6762133562,5674220.509558992,2019-01-18T09:56:54.956+01:00,2;70;17;27;7;12,1236.3169227838646,3333.34724439363,3333.39162333641,600232.9315540663,5673199.571498475,602867.3135144853,5674327.265099514
32734,77260,600512.0321631344,5676091.435277698,2019-01-18T09:52:55.758465025+01:00,9;11;37,408.62303540836484,2674.3405456501246,2674.3405456501246,600634.7902979705,5676481.182920921,602394.4232763097,5677991.093418297
28296,66636,599223.4106780044,5675055.111502996,2019-01-03T13:42:54.284199921+01:00,9;14;11;1,354.18100768143034,4454.125349849441,4454.2531601949295,599387.9382050813,5675368.759201913,603236.2028245368,5676988.174311313
9557,22322,594963.2367525778,5675083.570360379,2019-01-24T14:37:03.779822692+01:00,19;15;27;25,794.8493240619467,2412.2785598957985,2412.173525801879,595548.495909364,5674545.744024691,592968.9799650331,5676440.783577182
18955,44399,601017.7298776747,5673672.331677801,2019-01-31T10:07:03.315254809+01:00,9;17;7;70,1666.2298443151303,4304.982577658521,4306.094101520226,600016.8971806392,5675004.493757516,603399.7311510234,5677258.268783734
19207,44973,599134.1153840388,5672410.508528973,2019-01-08T10:40:22.728762616+01:00,10;2;69;1,106.59096069078124,676.7198117452273,676.0162696865256,599211.161295896,5672484.1669322075,598932.8573746943,5673056.608302447
15649,36585,600514.0795846096,5676087.2317965105,2019-01-09T16:51:32.417+01:00,7;9;11;17,853.2522068325052,3261.997093921141,3262.511518398,601061.4651183937,5675432.702648291,603616.4437867608,5677095.180901357
8200,19147,599427.6679140341,5676965.273987448,2019-01-07T08:54:54.951+01:00,9;5;70;14;32,1401.6083627848132,3623.5480811095786,3623.573672484033,598921.4182447062,5675658.286124102,603041.35908933,5677232.36345879
17816,41716,598156.3259874503,5674850.846779811,2019-01-25T17:35:09.969318817+01:00,14;32;27,226.84788309399286,3945.8427861769705,3945.735370305042,598254.03823404,5675055.571665769,602088.9159842492,5674527.719544342
2909,6588,599132.9984038053,5672407.940852074,2019-01-04T10:13:48.569+01:00,10;2;69,114.21019486747235,602.3570186953015,601.6778479457212,599217.3733224975,5672484.913845438,598971.5283530243,5672988.252320746
32778,77358,598524.9676688291,5672232.4421327105,2019-01-30T09:30:58.427306016+01:00,1;2;69,1378.901548827598,5657.2301485027365,5657.2301485027365,599902.8922919292,5672284.338321527,602761.1946456237,5675981.926624505
11931,27914,598302.7294879167,5676037.1697323,2019-01-07T07:54:39.621991836+01:00,14;9;20;32,871.8611195495147,4361.003020648285,4360.52678394732,598665.0838661003,5675244.174703063,602472.5015981402,5674759.927431518
15927,37215,598654.3402977362,5676960.100928873,2019-01-04T09:32:17.917128742+01:00,5;11;6;4,1741.6442226605668,5029.591323732877,5029.591323732877,597355.460584654,5678120.375072888,603262.0177240918,5678976.557627744
49150,115952,597940.4441747006,5673323.301638082,2019-01-10T11:01:47.674+01:00,18;27;69,216.39074416246743,2570.1679159380524,2569.951413874355,597768.5483385734,5673191.860488964,599619.8497565272,5675268.901804572
38933,91950,599140.5760884384,5672402.146163127,2019-02-05T07:12:39.257+01:00,10;2;69,136.86554692445108,414.29577437638994,414.0848923415867,599246.8490034209,5672488.391426627,599274.6756364488,5672794.138892511
26384,62110,599354.4295180825,5674315.02445037,2019-01-10T15:44:05.176+01:00,17;9;18;11;27;7;69,179.1264404913821,3519.2389894721696,3520.7963891434565,599484.783445228,5674437.882642449,602001.0544735126,5676634.59755987
37942,89670,599154.2983009698,5672388.831738478,2019-01-14T16:15:48.169+01:00,10;2;69,122.36781001934483,818.3722634812892,818.2857582584298,599189.7093965396,5672505.9638657505,599527.0232969065,5673117.398303068
30090,70860,597706.2695040479,5673213.601625036,2019-01-07T13:24:41.718250610+01:00,18;69;27,69.72124006480242,710.5222692467466,709.9915514064284,597654.4198218308,5673166.989804967,598415.5094010951,5673256.270859059
17249,40407,598095.5171460916,5676800.858667021,2019-01-02T11:47:32.522+01:00,4;5;14;11;34;32,1001.2328368585695,5100.230876013996,5100.347057303571,598178.5213555642,5677798.644964187,602990.1506032404,5678234.357292345
54234,127712,599134.5905807182,5672411.790759932,2019-01-04T19:16:44.534+01:00,10;2;69,111.8870558439587,580.1892400352094,579.561608252424,599218.2108540136,5672486.130272706,599018.7540607476,5672980.298855647
39212,92618,599114.5245413336,5672360.056791933,2019-01-17T20:49:28.596+01:00,10;2;69,176.67820061550236,507.20938252375794,506.8574576187065,599236.4441441443,5672487.927027028,599194.0320061644,5672860.995830895
31955,75341,599101.3006539323,5674662.770003651,2019-01-17T11:00:41.389+01:00,9;69;70;15;18;1;11;12;27,847.3357912243031,2790.3056576291415,2790.3179687213715,598922.3491621488,5673834.546418695,601172.5511425057,5676532.456361461
14985,34972,598370.436982286,5676442.02804199,2019-01-24T11:45:08.647456781+01:00,5;9;14;32,1713.7111410122689,5181.639447797752,5181.694282152885,597049.6156874936,5677533.924091095,603147.2968955381,5678449.762271448
5878,13628,599113.9423489727,5672362.591676322,2019-01-18T07:23:36.132+01:00,10;2;1,234.59870813672802,543.0686049323584,543.5443659787863,599315.485405772,5672482.662281032,599635.5356800734,5672513.799832895
36078,85029,599133.1579411733,5672411.7631095955,2019-01-08T19:39:10.834+01:00,10;2;69,101.5729731511298,710.9841325622402,710.2282697862414,599204.1475007308,5672484.409866637,598872.0031781918,5673073.0471835965
7675,17866,597836.4814578083,5675839.844848242,2019-02-05T18:54:28.295174652+01:00,14;20;15;19;32,818.8735380001599,2993.8468516439866,2993.087268643111,597647.4241731717,5675043.094439166,600319.6384562858,5674167.40642127
27948,65824,597877.3758615163,5676269.645158102,2019-01-07T07:46:59.134402013+01:00,5;14;19;20;6;11,443.92674735356695,3638.55285335517,3638.6736841563284,597781.0725275687,5676703.000237553,601473.0182520056,5676826.801030705
47704,112534,597341.7841258106,5674822.60286557,2019-01-15T11:54:17.694211360+01:00,15;23;32,3894.5421558650655,3831.0773620995333,3831.0728937099116,593747.5583691822,5673322.936297896,597292.0240314205,5670991.848672543
42863,101246,597894.7006564556,5674212.293185844,2019-01-16T11:20:44.139871946+01:00,69;14;27;32,696.7667527943876,4884.697354500078,4884.983960919941,598213.938160888,5673592.96183385,601760.6827432268,5677198.000932732
48339,114077,600512.5564465119,5676088.475033539,2019-01-22T09:49:26.428+01:00,11;7;4,1447.0921613964772,3890.364124190955,3890.364124190955,601231.6910503511,5677344.230242621,603577.1594762363,5678484.96022836
44588,105378,596965.5210664656,5673444.409561461,2019-01-21T07:50:00.616+01:00,27;18;14;32;69;6;15;19;1;25,732.9497511951942,5493.387455813463,5493.371973581115,597650.5146219289,5673705.176059982,600876.8574270149,5677301.708307259
8572,20016,599285.9920912902,5674211.855130317,2018-12-31T08:31:09.667+01:00,18;69;27;12,1462.6578283654562,1901.3107514223314,1901.2225973185405,598095.1804167328,5673362.540419143,599934.4708258414,5675999.15977819
15255,35608,599384.1227918434,5676875.315046,2019-01-10T12:36:02.446175480+01:00,9;4;17;70,1904.5325972162952,4200.825926104573,4201.597569521602,600355.8333991282,5675237.321483879,603414.8666215097,5678058.549021611
10652,24870,598853.8496471671,5675286.466845952,2019-01-21T09:52:47.720880748+01:00,14;20;9;15,577.167452225993,3241.1013260773075,3240.6666104881347,598287.5397015298,5675175.042820799,601928.4793088689,5674261.093621568
11759,27510,598398.6174407352,5676842.734561699,2018-12-31T09:34:31.417363545+01:00,5;14;9;6;11;34;4,1019.9278096901849,4875.981387953723,4876.09089797621,597531.8226424713,5677380.246900797,603116.7043995017,5678073.526967099
8000,18636,598386.3354553678,5676484.768350353,2019-02-01T13:56:02.461645178+01:00,4;14;20;18,305.97312565318646,3816.1542441989955,3815.898119263638,598671.3293689834,5676373.421941233,602143.7454815644,5675817.75777281
45406,107248,598920.620701088,5675477.4400789505,2019-02-05T10:15:18.500787990+01:00,9;14;20;69;4;27,244.68895380628203,3969.0426961827834,3969.164322245238,599036.9713517827,5675262.183928753,602812.2208876355,5676257.663067708
17156,40153,599115.2253612714,5672363.465139761,2019-01-20T17:45:00.364+01:00,10;2;69;1,168.43582483441023,608.3370758399259,607.819792945086,599233.9061972958,5672482.987046741,599085.651088181,5672971.0829145275
30721,72370,598384.1066324473,5676526.312304013,2019-01-17T08:55:09.140+01:00,14;20;11;9;5;4;18;15;34;25,972.3387861084724,4358.843429164927,4358.333616284241,598743.4395681435,5675622.806600492,602548.271964327,5675238.19618784
51043,120381,597208.4450155247,5673544.481305614,2018-12-31T10:21:42.421336476+01:00,18;27;69,444.3926684925451,1247.6361695358519,1247.2583167737066,597547.922219172,5673257.706006793,597988.1564810378,5672570.496684544
45966,108554,599227.4152242681,5675113.325604253,2019-01-28T08:39:02.81270205+01:00,9;14;12,241.35370020973744,4228.209574711528,4228.364096847641,599351.9353975399,5675320.077472572,602974.8422617896,5677071.525493472
8544,19937,597991.24112738,5675868.683757772,2018-12-31T10:11:38.425884903+01:00,14;20;19,587.4024172507457,2482.806845903316,2482.1295991066786,598017.9845486631,5675281.890447304,600065.8421496137,5674504.7334534675
25553,60185,598383.3938463406,5676627.719274079,2019-01-08T09:05:06.561796720+01:00,5;14;6;9;20;11;32;4;27,370.75218150409336,4439.369341218042,4439.422921109992,598028.55531034,5676735.175281166,602808.8359102495,5676979.091849464
34085,80404,597617.9550384068,5673378.691493176,2019-01-14T11:24:35.712611612+01:00,69;18;27,437.09264867670186,3245.2816438919203,3245.083517001845,597897.5442121075,5673042.715485883,599897.4445058226,5675688.622383078
10120,23617,598931.0965564628,5673879.5239971075,2019-01-16T12:29:12.754801876+01:00,14;69;27,638.6064143339535,4217.837100620733,4218.734700087193,598377.2617827619,5674197.462978467,602205.1130667946,5676538.652744921
30326,71414,598620.2538404254,5676450.219566147,2019-01-22T08:18:57.987118688+01:00,9;5;6;20;32,753.2574759056945,4188.749380958769,4188.749283097746,597974.3145895039,5676837.723513387,602773.1472868945,5676997.117544527
24170,56859,597050.8086659622,5673521.13056841,2019-01-03T09:51:49.902361059+01:00,18;27;25,507.58250009384864,1408.0511435180954,1407.5376906373695,597500.9710395869,5673286.62293149,598458.7061646353,5673500.330183973
2901,6564,598573.9013361108,5676174.346952984,2019-02-04T10:59:12.447621115+01:00,14;32;5;20;11,531.2720142997716,4061.3209959782853,4060.9434700011598,598444.7938267502,5675659.001239696,602517.474975973,5675203.494142638
33180,78235,599140.6373689382,5672411.058762645,2019-01-05T14:04:09.371133059+01:00,10;2;69;1,116.1087963973325,532.7690146155302,532.1856556709158,599230.7117339781,5672484.324452866,599065.2278347642,5672938.463943782
12774,29854,598078.9852379921,5675127.318939558,2019-01-02T11:22:48.329866849+01:00,32;20;9;14;18;11,154.6622592849676,3488.6766167430324,3488.541068853351,598228.8689799646,5675089.170828996,601431.6613793565,5674162.732381837
27015,63651,598782.631981128,5673546.51848953,2019-01-11T12:43:36.724+01:00,2;14;17;69;1,1054.7170290690817,4147.701835238281,4147.286336984068,599635.3185538739,5672925.7499174625,602773.5625831055,5672416.959529476
22172,52073,599427.002949052,5676968.655953816,2019-01-23T10:22:58.392000642+01:00,5;11;9;17;6;34;4,1003.5419516064425,4159.217571442779,4159.608160160747,598495.2105427396,5677341.29433103,603266.8773342547,5678566.922362292
47577,112264,599136.7048029151,5672407.588034043,2019-01-04T20:08:51.922+01:00,10;2;69,110.31205615768707,616.6645090964124,615.9947550824164,599214.6851291681,5672485.612507455,598978.9763013545,5673003.739723275
24171,56862,598030.5911603123,5673214.690618227,2019-01-09T15:33:16.166+01:00,18;69;25;27,363.67453320330367,419.99353966723805,419.4861652847601,597698.83925517,5673065.694512456,598439.3101350513,5673311.3517430425
23964,56372,598521.5784620121,5672878.240365419,2019-01-07T08:15:05.595528022+01:00,69;2;25,270.1415754705986,6146.978683720397,6146.978657839838,598301.0701903916,5672722.187256047,601561.8064956748,5678220.745437147
16805,39307,597684.2090840413,5674400.938646671,2019-01-09T12:56:32.632769842+01:00,32;14;23;18;19;1;27,344.79977353207966,2420.788693644482,2420.688684658411,597405.7898381529,5674197.543446761,600103.5435198186,5674317.041166738
19189,44939,599249.8763386494,5674423.758501555,2019-01-09T08:30:44.56326316+01:00,9;17;18;69;1;27;25,882.3502873166144,3095.708606603702,3097.119832272592,598934.8831156521,5673599.549002099,601546.9615488827,5676499.044340645
25264,59513,599114.1340687452,5672363.019728848,2019-01-21T06:54:03.803+01:00,10;2;69,161.44186819922103,628.7033569008598,628.1907031952444,599215.6808026744,5672488.525655544,599085.8031407972,5672991.084430531
44262,104620,599097.7329828572,5674623.236138867,2019-01-08T10:38:59.242+01:00,14;18;27;9;1;4;12,635.5374627678092,2477.143797462003,2477.2917941713986,598468.9393311214,5674530.897576402,601515.120225791,5675164.050627398
13140,30720,597226.454433628,5673325.433893537,2019-01-11T09:10:52.200499182+01:00,18;27;69,297.6302803266958,2051.7215416962654,2051.724564200708,597498.9285539519,5673205.677317429,597218.3495872094,5671273.728360054
30872,72714,599049.8914099794,5674971.980900835,2019-02-01T09:51:33.405709260+01:00,14;9;15;2;69;12,395.531399486355,3481.6114541371276,3481.6786590277416,598655.2213377554,5674998.069635384,602530.9345033669,5675034.887971646
16031,37452,597907.0987212949,5676319.437250088,2018-12-31T12:46:17.873296656+01:00,14;5;20;4,26.178661440887005,4803.5200845681375,4803.4669539312035,597905.5255344501,5676345.568599039,602706.2602707897,5676114.855665629
21253,49849,598787.2132673704,5673528.359449261,2019-01-07T10:11:34.542+01:00,14;32;27,1362.6607400389921,3864.2657298937756,3864.912421778225,598206.8340447334,5674761.243973608,602108.9755910427,5675502.807396476
5784,13422,597763.504161636,5675876.645468847,2018-12-31T10:05:39.921710216+01:00,14;5;20;23,740.072909175221,4211.468494234937,4211.124365997392,597230.0622291979,5675363.666311754,601790.7291958245,5674644.60431615
43013,101641,599136.8140974031,5675135.338494719,2019-01-21T08:21:36.121654+01:00,9;14;12,94.03922722937232,3750.5067207434995,3750.9036808263254,599154.5233186677,5675227.695193123,602647.339788513,5676455.380173758
3877,8970,599110.2593195799,5672358.277078934,2019-01-22T11:42:50.590+01:00,10;2;69,202.24897116842462,401.15726887616245,401.2136902151065,599266.003732834,5672487.305463714,599356.0806116544,5672675.292925123
7821,18202,597489.5710234276,5673809.937805114,2019-01-28T09:15:41.332+01:00,27;18;19;69,263.7826620145786,6467.729070939082,6467.727870024125,597690.6801770395,5673639.243923815,601636.0006597268,5678773.6703327885
50056,118084,598645.1929504055,5673299.449054983,2019-01-09T13:59:38.635+01:00,69;23;10,934.5323673652063,5126.00192770979,5126.000985123761,597932.8637939048,5672694.521027486,601256.8679326877,5677710.236915424
11730,27441,601548.8715771659,5673383.210937999,2019-01-30T08:05:12.855080149+01:00,70;17;1,326.0188094384594,5501.1434314376065,5504.30625119537,601838.1455887386,5673232.848674328,603694.5323192824,5678448.654554603
30315,71379,599113.250866382,5672362.15398038,2019-01-20T14:43:09.723+01:00,10;2;69;1,170.91589498111458,683.4368846062426,682.976615004652,599235.3155854449,5672481.788622174,599128.5956991703,5673045.418578722
43462,102730,598075.6237761643,5673456.581911243,2019-01-09T11:33:57.373+01:00,18;27;69,367.4817473510097,3320.466718881562,3320.3137717712434,597822.9333333335,5673189.766666667,600108.4938683591,5676082.022525589
